,B,Epithelial,Macrophages,Mast,NK,Neutrophil,Plasma,T,mDC,pDC
TMEM192,0.05714285714285714,0.21686746987951808,0.2916858061552595,0.0,0.1,0.0,0.09090909090909091,0.06931702344546381,0.07058823529411765,0.36363636363636365
CAPN1,0.42857142857142855,0.6144578313253012,0.5829122645842904,0.5,0.23076923076923078,0.0,0.36363636363636365,0.28134556574923547,0.35294117647058826,0.36363636363636365
CCDC9,0.11428571428571428,0.060240963855421686,0.08038585209003216,0.0,0.023076923076923078,0.0,0.09090909090909091,0.045871559633027525,0.1411764705882353,0.06060606060606061
SMAP2,0.2857142857142857,0.5421686746987951,0.752411575562701,0.5,0.25384615384615383,0.5,0.36363636363636365,0.2089704383282365,0.4823529411764706,0.24242424242424243
GPRC5C,0.0,0.40963855421686746,0.033991731740927886,0.0,0.0,0.0,0.0,0.0020387359836901123,0.011764705882352941,0.09090909090909091
EPN1,0.34285714285714286,0.5542168674698795,0.7864033073036288,0.0,0.16923076923076924,0.0,0.6363636363636364,0.20081549439347604,0.4470588235294118,0.3939393939393939
DRAP1,0.7714285714285715,0.6024096385542169,0.9618741387230133,1.0,0.9615384615384616,0.0,0.6363636363636364,0.9113149847094801,0.7764705882352941,0.9090909090909091
VOPP1,0.7714285714285715,0.3614457831325301,0.7689480937069362,0.0,0.2846153846153846,0.5,0.6363636363636364,0.3058103975535168,0.7764705882352941,0.5151515151515151
NOC3L,0.3142857142857143,0.30120481927710846,0.4478640330730363,0.0,0.12307692307692308,0.0,0.36363636363636365,0.14984709480122324,0.3058823529411765,0.42424242424242425
PEX1,0.08571428571428572,0.30120481927710846,0.13367018833256775,0.0,0.1076923076923077,0.0,0.0,0.0652395514780836,0.047058823529411764,0.06060606060606061
ANKRD49,0.34285714285714286,0.1927710843373494,0.3647220946256316,0.0,0.24615384615384617,0.0,0.2727272727272727,0.23343527013251783,0.17647058823529413,0.21212121212121213
FANK1,0.0,0.5662650602409639,0.0133210840606339,0.0,0.007692307692307693,0.0,0.0,0.014271151885830785,0.011764705882352941,0.0
PCGF1,0.08571428571428572,0.2891566265060241,0.45245751033532383,0.0,0.12307692307692308,0.0,0.0,0.10601427115188583,0.09411764705882353,0.15151515151515152
GTF3C2,0.17142857142857143,0.27710843373493976,0.27698667891593937,0.0,0.07692307692307693,0.0,0.18181818181818182,0.09174311926605505,0.12941176470588237,0.15151515151515152
WDR74,0.22857142857142856,0.30120481927710846,0.41433164905833714,0.5,0.16153846153846155,0.0,0.18181818181818182,0.1529051987767584,0.17647058823529413,0.18181818181818182
KLHDC9,0.0,0.43373493975903615,0.017455213596692696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF414,0.11428571428571428,0.18072289156626506,0.2498851630684428,0.0,0.1,0.0,0.0,0.08460754332313965,0.10588235294117647,0.15151515151515152
MARCH5,0.22857142857142856,0.3373493975903614,0.39182361047312814,0.0,0.18461538461538463,0.0,0.2727272727272727,0.1692150866462793,0.29411764705882354,0.2727272727272727
LCK,0.14285714285714285,0.03614457831325301,0.021129995406522738,0.0,0.6230769230769231,0.0,0.09090909090909091,0.8083588175331294,0.03529411764705882,0.0
TMEM107,0.05714285714285714,0.4819277108433735,0.3141938447404685,0.0,0.07692307692307693,0.0,0.09090909090909091,0.1019367991845056,0.07058823529411765,0.21212121212121213
USP30-AS1,0.34285714285714286,0.1686746987951807,0.7960496095544327,0.0,0.2153846153846154,0.0,0.09090909090909091,0.20591233435270132,0.2235294117647059,0.5151515151515151
INTS12,0.17142857142857143,0.20481927710843373,0.3412953605879651,0.0,0.13076923076923078,0.0,0.18181818181818182,0.1365953109072375,0.24705882352941178,0.5454545454545454
CENPJ,0.11428571428571428,0.0963855421686747,0.08727606798346348,0.0,0.046153846153846156,0.0,0.09090909090909091,0.03771661569826707,0.07058823529411765,0.09090909090909091
SUN1,0.2,0.6987951807228916,0.15939366100137806,0.0,0.038461538461538464,0.0,0.09090909090909091,0.045871559633027525,0.03529411764705882,0.030303030303030304
ZNF658,0.05714285714285714,0.18072289156626506,0.13412953605879652,0.0,0.0,0.0,0.18181818181818182,0.027522935779816515,0.058823529411764705,0.06060606060606061
RASGRP3,0.6857142857142857,0.04819277108433735,0.32200275608635737,0.0,0.06153846153846154,0.0,0.18181818181818182,0.127420998980632,0.4,0.09090909090909091
ITFG1,0.22857142857142856,0.4819277108433735,0.4827744602664217,0.0,0.17692307692307693,0.0,0.5454545454545454,0.18960244648318042,0.4,0.30303030303030304
RANBP6,0.08571428571428572,0.1566265060240964,0.1157556270096463,0.0,0.09230769230769231,0.0,0.2727272727272727,0.09276248725790011,0.10588235294117647,0.18181818181818182
GTF2F1,0.2857142857142857,0.40963855421686746,0.43683968764354614,0.5,0.23846153846153847,0.0,0.18181818181818182,0.16615698267074414,0.21176470588235294,0.42424242424242425
PCID2,0.14285714285714285,0.1686746987951807,0.20670647680293983,0.5,0.18461538461538463,0.0,0.09090909090909091,0.2670744138634047,0.16470588235294117,0.18181818181818182
ISOC1,0.02857142857142857,0.1927710843373494,0.1823610473128158,0.0,0.06153846153846154,0.0,0.0,0.11518858307849134,0.08235294117647059,0.06060606060606061
GAA,0.08571428571428572,0.20481927710843373,0.8902158934313276,0.0,0.046153846153846156,0.0,0.18181818181818182,0.05606523955147808,0.38823529411764707,0.09090909090909091
PCED1A,0.11428571428571428,0.24096385542168675,0.2733118971061093,0.0,0.1,0.0,0.18181818181818182,0.0509683995922528,0.08235294117647059,0.12121212121212122
SMIM11B,0.0,0.024096385542168676,0.010564997703261369,0.0,0.007692307692307693,0.0,0.09090909090909091,0.0050968399592252805,0.011764705882352941,0.0
ZNF140,0.05714285714285714,0.0963855421686747,0.18603582912264585,0.0,0.06153846153846154,0.0,0.09090909090909091,0.07747196738022426,0.11764705882352941,0.09090909090909091
OSBPL11,0.05714285714285714,0.060240963855421686,0.4607257694074414,0.0,0.038461538461538464,0.0,0.0,0.03669724770642202,0.10588235294117647,0.06060606060606061
ARF5,0.6285714285714286,0.7349397590361446,0.8263665594855305,0.0,0.5692307692307692,0.0,0.6363636363636364,0.6258919469928644,0.7647058823529411,0.7272727272727273
NAPSA,0.6857142857142857,0.012048192771084338,0.5163068442811208,0.0,0.007692307692307693,0.0,0.5454545454545454,0.010193679918450561,0.5529411764705883,0.8787878787878788
NDUFV1,0.5142857142857142,0.6506024096385542,0.7377124483233808,0.5,0.47692307692307695,0.0,0.7272727272727273,0.4352701325178389,0.6235294117647059,0.5151515151515151
OPA3,0.05714285714285714,0.18072289156626506,0.19935691318327975,0.5,0.06923076923076923,0.0,0.18181818181818182,0.047910295616717634,0.15294117647058825,0.12121212121212122
OASL,0.6571428571428571,0.2289156626506024,0.9770326136885622,0.0,0.823076923076923,0.5,0.45454545454545453,0.8837920489296636,0.7294117647058823,0.5757575757575758
TGFBR3,0.0,0.2289156626506024,0.004134129536058797,0.0,0.07692307692307693,0.0,0.0,0.11416921508664628,0.011764705882352941,0.0
RHOU,0.0,0.3855421686746988,0.3031694993109784,0.0,0.007692307692307693,0.0,0.0,0.00815494393476045,0.03529411764705882,0.030303030303030304
TFRC,0.08571428571428572,0.0963855421686747,0.6881028938906752,0.0,0.09230769230769231,0.0,0.36363636363636365,0.1111111111111111,0.16470588235294117,0.24242424242424243
AFAP1,0.0,0.08433734939759036,0.006430868167202572,0.0,0.007692307692307693,0.0,0.0,0.0254841997961264,0.0,0.0
AL590764.1,0.14285714285714285,0.0,0.1598530087276068,0.0,0.015384615384615385,0.0,0.09090909090909091,0.05708460754332314,0.03529411764705882,0.09090909090909091
IQCH,0.0,0.3253012048192771,0.005052824988516307,0.0,0.0,0.0,0.0,0.0010193679918450561,0.0,0.0
KLHDC7B,0.05714285714285714,0.21686746987951808,0.2549379880569591,0.0,0.16153846153846155,0.0,0.18181818181818182,0.1671763506625892,0.11764705882352941,0.030303030303030304
CASZ1,0.02857142857142857,0.5662650602409639,0.060174552135966924,0.0,0.03076923076923077,0.0,0.09090909090909091,0.03160040774719674,0.1411764705882353,0.0
ISCA2,0.2571428571428571,0.6506024096385542,0.5732659623334865,0.5,0.2076923076923077,0.0,0.2727272727272727,0.23751274209989806,0.32941176470588235,0.24242424242424243
APEX1,0.6,0.5301204819277109,0.7813504823151125,1.0,0.3230769230769231,0.0,0.5454545454545454,0.3414882772680938,0.4235294117647059,0.7878787878787878
ZNF799,0.0,0.012048192771084338,0.05236564079007809,0.0,0.038461538461538464,0.0,0.0,0.010193679918450561,0.011764705882352941,0.0
TNKS1BP1,0.0,0.21686746987951808,0.0133210840606339,0.0,0.015384615384615385,0.0,0.0,0.0061162079510703364,0.023529411764705882,0.0
AK1,0.0,0.4939759036144578,0.0624712907671107,0.0,0.0,0.0,0.0,0.010193679918450561,0.0,0.0
LUC7L,0.2571428571428571,0.3253012048192771,0.31924666972898486,0.0,0.18461538461538463,0.5,0.45454545454545453,0.16615698267074414,0.21176470588235294,0.24242424242424243
ADAMTS6,0.0,0.024096385542168676,0.133210840606339,0.0,0.007692307692307693,0.0,0.09090909090909091,0.029561671763506627,0.023529411764705882,0.030303030303030304
ANKRD27,0.14285714285714285,0.18072289156626506,0.14377583830960036,0.5,0.11538461538461539,0.0,0.0,0.09378185524974515,0.10588235294117647,0.12121212121212122
TIMM44,0.14285714285714285,0.14457831325301204,0.2315112540192926,0.0,0.05384615384615385,0.0,0.09090909090909091,0.08664627930682976,0.11764705882352941,0.06060606060606061
CRLS1,0.17142857142857143,0.4578313253012048,0.45153881488286635,0.0,0.06153846153846154,0.0,0.09090909090909091,0.09378185524974515,0.11764705882352941,0.21212121212121213
ATP8B1,0.02857142857142857,0.4819277108433735,0.06752411575562701,0.0,0.0,0.0,0.0,0.007135575942915392,0.03529411764705882,0.06060606060606061
CD40LG,0.0,0.0,0.0018373909049150207,0.0,0.007692307692307693,0.0,0.0,0.12538226299694188,0.0,0.0
CD53,0.8857142857142857,0.024096385542168676,0.9453376205787781,0.0,0.7769230769230769,1.0,0.6363636363636364,0.8093781855249745,0.6705882352941176,0.9090909090909091
TIMM8A,0.17142857142857143,0.0963855421686747,0.12540192926045016,0.0,0.05384615384615385,0.0,0.18181818181818182,0.04281345565749235,0.047058823529411764,0.09090909090909091
ESYT2,0.11428571428571428,0.5903614457831325,0.21635277905374367,0.0,0.1076923076923077,0.0,0.09090909090909091,0.1396534148827727,0.09411764705882353,0.09090909090909091
TRIM8,0.2,0.6746987951807228,0.4648598989435002,0.5,0.2076923076923077,0.0,0.2727272727272727,0.12945973496432212,0.2,0.42424242424242425
IGHMBP2,0.05714285714285714,0.10843373493975904,0.12310519062930639,0.0,0.007692307692307693,0.0,0.09090909090909091,0.05198776758409786,0.07058823529411765,0.030303030303030304
ZMAT5,0.2,0.26506024096385544,0.5195222783647221,0.0,0.18461538461538463,0.0,0.0,0.13863404689092762,0.2235294117647059,0.21212121212121213
PAQR5,0.0,0.012048192771084338,0.14285714285714285,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CERS2,0.08571428571428572,0.26506024096385544,0.40927882406982086,0.0,0.2076923076923077,0.0,0.5454545454545454,0.1712538226299694,0.1411764705882353,0.24242424242424243
TMTC4,0.08571428571428572,0.1686746987951807,0.06936150666054203,0.5,0.03076923076923077,0.0,0.0,0.0744138634046891,0.03529411764705882,0.15151515151515152
BCKDHB,0.11428571428571428,0.1927710843373494,0.10978410656867249,0.5,0.05384615384615385,0.0,0.0,0.04892966360856269,0.07058823529411765,0.06060606060606061
COX16,0.6285714285714286,0.7228915662650602,0.8213137344970143,1.0,0.3923076923076923,0.0,0.5454545454545454,0.36289500509684,0.4235294117647059,0.5757575757575758
ZCWPW1,0.02857142857142857,0.3373493975903614,0.11713367018833257,0.0,0.06923076923076923,0.0,0.0,0.021406727828746176,0.03529411764705882,0.15151515151515152
RUNX2,0.17142857142857143,0.0963855421686747,0.045934772622875514,0.0,0.09230769230769231,0.0,0.18181818181818182,0.12232415902140673,0.24705882352941178,0.6666666666666666
GSTK1,0.8571428571428571,0.7590361445783133,0.9209921910886542,0.5,0.7538461538461538,0.5,0.6363636363636364,0.8878695208970439,0.7647058823529411,0.8181818181818182
COL9A2,0.2,0.30120481927710846,0.266421681212678,0.5,0.07692307692307693,0.0,0.09090909090909091,0.0163098878695209,0.058823529411764705,0.0
A2M,0.0,0.012048192771084338,0.17547083141938447,0.5,0.0,0.0,0.0,0.0030581039755351682,0.3411764705882353,0.030303030303030304
PLCD1,0.0,0.0963855421686747,0.15112540192926044,0.0,0.05384615384615385,0.0,0.09090909090909091,0.06218144750254842,0.12941176470588237,0.030303030303030304
LRRC56,0.02857142857142857,0.3855421686746988,0.0022967386311437757,0.0,0.015384615384615385,0.0,0.0,0.004077471967380225,0.0,0.0
DDAH2,0.42857142857142855,0.5060240963855421,0.8971061093247589,1.0,0.23846153846153847,0.0,0.5454545454545454,0.14067278287461774,0.611764705882353,0.6363636363636364
DOCK11,0.17142857142857143,0.08433734939759036,0.5672944418925127,0.0,0.16153846153846155,0.0,0.36363636363636365,0.23751274209989806,0.25882352941176473,0.24242424242424243
ADTRP,0.0,0.024096385542168676,0.5461644464859899,0.0,0.0,0.0,0.2727272727272727,0.010193679918450561,0.0,0.18181818181818182
ZFYVE1,0.05714285714285714,0.0963855421686747,0.15755627009646303,0.5,0.038461538461538464,0.0,0.0,0.059123343527013254,0.08235294117647059,0.12121212121212122
AC109826.1,0.05714285714285714,0.0,0.2930638493339458,0.0,0.023076923076923078,0.0,0.0,0.09072375127421,0.03529411764705882,0.24242424242424243
BCAR1,0.0,0.2289156626506024,0.10197519522278364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPTEP2-CSNK1E,0.34285714285714286,0.14457831325301204,0.08176389526871843,0.0,0.046153846153846156,0.0,0.45454545454545453,0.039755351681957186,0.10588235294117647,0.3333333333333333
GLRX2,0.14285714285714285,0.30120481927710846,0.6146072576940744,0.0,0.11538461538461539,0.5,0.09090909090909091,0.08664627930682976,0.1411764705882353,0.06060606060606061
NECTIN1,0.0,0.08433734939759036,0.07211759301791457,0.0,0.0,0.0,0.09090909090909091,0.0020387359836901123,0.03529411764705882,0.09090909090909091
TMCO3,0.14285714285714285,0.4939759036144578,0.23702342673403767,0.0,0.11538461538461539,0.0,0.18181818181818182,0.060142711518858305,0.08235294117647059,0.030303030303030304
RECQL5,0.11428571428571428,0.24096385542168675,0.14423518603582913,0.0,0.046153846153846156,0.0,0.18181818181818182,0.02854230377166157,0.047058823529411764,0.5454545454545454
ORC6,0.02857142857142857,0.060240963855421686,0.05098759761139182,0.0,0.015384615384615385,0.0,0.09090909090909091,0.034658511722731905,0.023529411764705882,0.06060606060606061
RNF2,0.02857142857142857,0.0963855421686747,0.27377124483233806,0.0,0.12307692307692308,0.0,0.09090909090909091,0.07543323139653414,0.23529411764705882,0.18181818181818182
MAP7D1,0.11428571428571428,0.2289156626506024,0.7253100597152045,0.0,0.2076923076923077,0.5,0.0,0.27522935779816515,0.3176470588235294,0.45454545454545453
TMEM44,0.0,0.13253012048192772,0.005512172714745062,0.0,0.007692307692307693,0.0,0.0,0.023445463812436288,0.0,0.09090909090909091
RAB11FIP3,0.0,0.1686746987951807,0.03491042719338539,0.0,0.015384615384615385,0.0,0.0,0.012232415902140673,0.0,0.0
CCDC61,0.02857142857142857,0.18072289156626506,0.11667432246210381,0.0,0.038461538461538464,0.0,0.0,0.040774719673802244,0.03529411764705882,0.12121212121212122
EIF4EBP2,0.14285714285714285,0.37349397590361444,0.5355994487827285,0.0,0.12307692307692308,0.0,0.18181818181818182,0.18246687054026503,0.25882352941176473,0.12121212121212122
CCDC134,0.02857142857142857,0.03614457831325301,0.05466237942122187,0.0,0.023076923076923078,0.0,0.0,0.012232415902140673,0.011764705882352941,0.030303030303030304
ZNF792,0.02857142857142857,0.024096385542168676,0.014699127239320165,0.0,0.015384615384615385,0.0,0.0,0.01834862385321101,0.011764705882352941,0.0
AC064807.1,0.02857142857142857,0.10843373493975904,0.053743683968764354,0.0,0.03076923076923077,0.0,0.0,0.017329255861365953,0.0,0.09090909090909091
SEC22C,0.14285714285714285,0.3614457831325301,0.44143316490583373,0.0,0.13846153846153847,0.0,0.09090909090909091,0.16309887869520898,0.29411764705882354,0.09090909090909091
PLEKHJ1,0.37142857142857144,0.30120481927710846,0.5388148828663298,0.0,0.2153846153846154,0.0,0.36363636363636365,0.29867482161060144,0.3411764705882353,0.5151515151515151
C10ORF95,0.0,0.5301204819277109,0.01929260450160772,0.0,0.015384615384615385,0.0,0.0,0.0020387359836901123,0.0,0.0
PGLS,0.6285714285714286,0.6987951807228916,0.8842443729903537,0.5,0.4,0.0,0.45454545454545453,0.3873598369011213,0.7411764705882353,0.7878787878787878
ZNF766,0.2,0.18072289156626506,0.41846577859439593,0.0,0.14615384615384616,0.0,0.09090909090909091,0.14067278287461774,0.3058823529411765,0.15151515151515152
KHDRBS1,0.6571428571428571,0.7108433734939759,0.8585209003215434,0.5,0.5846153846153846,0.0,0.6363636363636364,0.6309887869520897,0.8,0.7575757575757576
DERL3,0.14285714285714285,0.27710843373493976,0.009186954524575103,0.0,0.0,0.0,0.5454545454545454,0.01529051987767584,0.011764705882352941,0.8484848484848485
SCML1,0.0,0.20481927710843373,0.423977951309141,0.0,0.046153846153846156,0.0,0.09090909090909091,0.007135575942915392,0.29411764705882354,0.15151515151515152
IL10RB,0.17142857142857143,0.18072289156626506,0.4772622875516766,0.0,0.15384615384615385,0.0,0.0,0.13557594291539246,0.32941176470588235,0.15151515151515152
VPS35L,0.08571428571428572,0.18072289156626506,0.33440514469453375,0.0,0.1076923076923077,0.0,0.18181818181818182,0.08868501529051988,0.21176470588235294,0.21212121212121213
TCOF1,0.14285714285714285,0.26506024096385544,0.3206247129076711,0.5,0.13846153846153847,0.0,0.18181818181818182,0.1488277268093782,0.10588235294117647,0.3333333333333333
NOM1,0.08571428571428572,0.20481927710843373,0.23426734037666513,0.0,0.06923076923076923,0.0,0.09090909090909091,0.07135575942915393,0.10588235294117647,0.15151515151515152
RBM39,0.7428571428571429,0.7228915662650602,0.8327974276527331,1.0,0.6846153846153846,0.0,0.6363636363636364,0.6901121304791029,0.7058823529411765,0.9090909090909091
RSPH1,0.0,0.6144578313253012,0.0059715204409738175,0.0,0.0,0.0,0.0,0.009174311926605505,0.011764705882352941,0.030303030303030304
ZRANB1,0.11428571428571428,0.24096385542168675,0.22921451538814883,0.0,0.06923076923076923,0.0,0.09090909090909091,0.06116207951070336,0.11764705882352941,0.15151515151515152
SLC12A6,0.2,0.1686746987951807,0.34864492420762516,0.0,0.1076923076923077,0.0,0.2727272727272727,0.08664627930682976,0.15294117647058825,0.12121212121212122
UFL1,0.2857142857142857,0.4578313253012048,0.3954983922829582,0.0,0.27692307692307694,0.0,0.45454545454545453,0.22833843017329256,0.27058823529411763,0.36363636363636365
YPEL3,0.2857142857142857,0.37349397590361444,0.16766192007349565,1.0,0.23846153846153847,0.5,0.18181818181818182,0.21406727828746178,0.07058823529411765,0.12121212121212122
AC009961.1,0.0,0.024096385542168676,0.11713367018833257,0.5,0.023076923076923078,0.0,0.09090909090909091,0.02854230377166157,0.023529411764705882,0.12121212121212122
EXOSC10,0.2,0.46987951807228917,0.5039044556729444,0.0,0.23846153846153847,0.0,0.18181818181818182,0.22629969418960244,0.35294117647058826,0.18181818181818182
VAMP7,0.08571428571428572,0.08433734939759036,0.3013321084060634,0.0,0.1076923076923077,0.0,0.09090909090909091,0.11518858307849134,0.15294117647058825,0.15151515151515152
CALHM6,0.34285714285714286,0.060240963855421686,0.6757005052824988,0.0,0.07692307692307693,0.0,0.18181818181818182,0.034658511722731905,0.5882352941176471,0.21212121212121213
PCNX3,0.08571428571428572,0.24096385542168675,0.18787322002756085,0.0,0.05384615384615385,0.0,0.09090909090909091,0.06116207951070336,0.07058823529411765,0.09090909090909091
TMEM187,0.08571428571428572,0.18072289156626506,0.10702802021129995,0.0,0.07692307692307693,0.0,0.2727272727272727,0.15188583078491336,0.09411764705882353,0.30303030303030304
AC100810.1,0.08571428571428572,0.25301204819277107,0.4377583830960037,0.0,0.05384615384615385,0.0,0.0,0.07339449541284404,0.17647058823529413,0.12121212121212122
TLR8,0.0,0.012048192771084338,0.5126320624712908,0.0,0.0,0.0,0.0,0.0010193679918450561,0.07058823529411765,0.0
CUEDC2,0.45714285714285713,0.40963855421686746,0.6380339917317409,0.0,0.3230769230769231,0.5,0.5454545454545454,0.2640163098878695,0.3058823529411765,0.5757575757575758
MICA,0.08571428571428572,0.14457831325301204,0.3863114377583831,0.0,0.07692307692307693,0.0,0.09090909090909091,0.12130479102956167,0.18823529411764706,0.09090909090909091
CFB,0.0,0.6265060240963856,0.3550757923748277,0.0,0.0,0.0,0.0,0.0,0.15294117647058825,0.030303030303030304
BRF1,0.14285714285714285,0.42168674698795183,0.14056040422599908,0.0,0.05384615384615385,0.0,0.09090909090909091,0.06829765545361875,0.07058823529411765,0.06060606060606061
RRP12,0.11428571428571428,0.27710843373493976,0.243913642627469,0.0,0.038461538461538464,0.0,0.0,0.0254841997961264,0.023529411764705882,0.0
DGKZ,0.05714285714285714,0.30120481927710846,0.4304088194763436,0.5,0.3153846153846154,0.0,0.2727272727272727,0.273190621814475,0.21176470588235294,0.36363636363636365
CXORF40B,0.14285714285714285,0.21686746987951808,0.27928341754708313,0.0,0.23846153846153847,0.0,0.18181818181818182,0.1304791029561672,0.15294117647058825,0.24242424242424243
RPP25L,0.2,0.2891566265060241,0.2861736334405145,0.0,0.17692307692307693,0.0,0.36363636363636365,0.12028542303771661,0.24705882352941178,0.21212121212121213
TBC1D31,0.02857142857142857,0.12048192771084337,0.1864951768488746,0.0,0.1076923076923077,0.0,0.2727272727272727,0.09480122324159021,0.03529411764705882,0.0
FAM102A,0.17142857142857143,0.5783132530120482,0.022048690858980247,0.0,0.13076923076923078,0.0,0.09090909090909091,0.28338430173292556,0.023529411764705882,0.06060606060606061
MYEF2,0.11428571428571428,0.3373493975903614,0.006430868167202572,0.0,0.015384615384615385,0.0,0.0,0.019367991845056064,0.09411764705882353,0.06060606060606061
ARFGAP3,0.2,0.4939759036144578,0.5581074873679376,0.0,0.23846153846153847,0.0,0.45454545454545453,0.20591233435270132,0.3411764705882353,0.5757575757575758
SLC4A7,0.3142857142857143,0.1686746987951807,0.22002756086357372,0.0,0.23846153846153847,0.0,0.09090909090909091,0.23853211009174313,0.16470588235294117,0.09090909090909091
TUBGCP3,0.11428571428571428,0.10843373493975904,0.266421681212678,0.5,0.08461538461538462,0.0,0.18181818181818182,0.0835881753312946,0.24705882352941178,0.42424242424242425
ACADM,0.45714285714285713,0.5060240963855421,0.5094166283876895,0.0,0.2,0.0,0.5454545454545454,0.20998980632008155,0.3411764705882353,0.3939393939393939
SVBP,0.34285714285714286,0.3373493975903614,0.6513550757923748,0.0,0.15384615384615385,0.0,0.45454545454545453,0.1488277268093782,0.5294117647058824,0.36363636363636365
POGK,0.14285714285714285,0.24096385542168675,0.36931557188791914,0.0,0.06153846153846154,0.0,0.09090909090909091,0.0835881753312946,0.2,0.06060606060606061
MPDU1,0.2,0.3614457831325301,0.5048231511254019,0.0,0.15384615384615385,0.5,0.2727272727272727,0.14678899082568808,0.32941176470588235,0.30303030303030304
FBXW8,0.02857142857142857,0.12048192771084337,0.05925585668350942,0.0,0.03076923076923077,0.0,0.09090909090909091,0.03669724770642202,0.0,0.030303030303030304
ANKMY1,0.05714285714285714,0.4819277108433735,0.09646302250803858,0.0,0.1,0.0,0.09090909090909091,0.0672782874617737,0.03529411764705882,0.09090909090909091
HINFP,0.14285714285714285,0.1686746987951807,0.14010105649977034,0.0,0.06153846153846154,0.0,0.18181818181818182,0.07747196738022426,0.12941176470588237,0.09090909090909091
CD99,0.7714285714285715,0.6265060240963856,0.8557648139641709,1.0,0.8153846153846154,0.0,0.5454545454545454,0.9602446483180428,0.5882352941176471,0.9090909090909091
TRIM47,0.02857142857142857,0.13253012048192772,0.11391823610473129,0.0,0.03076923076923077,0.0,0.0,0.04281345565749235,0.011764705882352941,0.030303030303030304
HYAL3,0.0,0.012048192771084338,0.01607717041800643,0.0,0.007692307692307693,0.0,0.0,0.009174311926605505,0.058823529411764705,0.030303030303030304
WDR59,0.08571428571428572,0.21686746987951808,0.13183279742765272,0.0,0.06153846153846154,0.0,0.2727272727272727,0.08460754332313965,0.17647058823529413,0.12121212121212122
HIST1H2BK,0.22857142857142856,0.1686746987951807,0.2282958199356913,0.0,0.05384615384615385,0.0,0.18181818181818182,0.09683995922528033,0.21176470588235294,0.42424242424242425
NBAS,0.2,0.2891566265060241,0.22094625631603124,0.5,0.1076923076923077,0.0,0.2727272727272727,0.09785932721712538,0.18823529411764706,0.18181818181818182
CNOT3,0.08571428571428572,0.3253012048192771,0.21129995406522736,0.5,0.09230769230769231,0.0,0.2727272727272727,0.11213047910295616,0.1411764705882353,0.2727272727272727
SLC39A13,0.05714285714285714,0.14457831325301204,0.17179604960955444,0.0,0.05384615384615385,0.0,0.09090909090909091,0.07543323139653414,0.15294117647058825,0.21212121212121213
RRN3,0.14285714285714285,0.12048192771084337,0.35277905374368396,0.0,0.2230769230769231,0.0,0.09090909090909091,0.17329255861365953,0.21176470588235294,0.18181818181818182
NT5DC1,0.2857142857142857,0.5060240963855421,0.2535599448782728,0.0,0.15384615384615385,0.0,0.18181818181818182,0.1671763506625892,0.23529411764705882,0.45454545454545453
HNRNPUL2,0.11428571428571428,0.24096385542168675,0.31189710610932475,0.5,0.08461538461538462,0.5,0.09090909090909091,0.08460754332313965,0.09411764705882353,0.15151515151515152
UPF1,0.17142857142857143,0.5421686746987951,0.3247588424437299,0.0,0.06153846153846154,0.0,0.09090909090909091,0.12130479102956167,0.12941176470588237,0.12121212121212122
AKR7A2,0.2571428571428571,0.5783132530120482,0.5268718419843822,0.0,0.24615384615384617,0.0,0.0,0.1946992864424057,0.3176470588235294,0.3333333333333333
SNX4,0.08571428571428572,0.3253012048192771,0.3954983922829582,0.0,0.15384615384615385,0.0,0.09090909090909091,0.12640163098878696,0.25882352941176473,0.21212121212121213
FAM173B,0.08571428571428572,0.18072289156626506,0.08865411116214975,0.0,0.03076923076923077,0.0,0.0,0.039755351681957186,0.047058823529411764,0.0
NOP53,0.8857142857142857,0.7469879518072289,0.8851630684428112,0.5,0.8153846153846154,0.5,0.6363636363636364,0.7431192660550459,0.8470588235294118,0.8787878787878788
POP1,0.08571428571428572,0.0963855421686747,0.08314193844740468,0.0,0.038461538461538464,0.0,0.0,0.03771661569826707,0.058823529411764705,0.030303030303030304
POLDIP3,0.2,0.3614457831325301,0.5934772622875517,0.0,0.17692307692307693,0.0,0.36363636363636365,0.2252803261977574,0.2823529411764706,0.24242424242424243
ZNF436-AS1,0.0,0.10843373493975904,0.034451079467156635,0.0,0.0,0.0,0.0,0.0030581039755351682,0.011764705882352941,0.0
ZNF84,0.22857142857142856,0.25301204819277107,0.17133670188332567,0.0,0.1076923076923077,0.0,0.09090909090909091,0.06931702344546381,0.08235294117647059,0.09090909090909091
AL035071.1,0.05714285714285714,0.03614457831325301,0.023426734037666513,0.0,0.0,0.0,0.0,0.007135575942915392,0.0,0.0
GAS8,0.0,0.4819277108433735,0.05466237942122187,0.0,0.0,0.0,0.0,0.007135575942915392,0.023529411764705882,0.0
RRAS,0.02857142857142857,0.024096385542168676,0.2324299494717501,0.0,0.023076923076923078,0.0,0.0,0.014271151885830785,0.09411764705882353,0.030303030303030304
ZSCAN18,0.0,0.4457831325301205,0.14331649058337162,0.0,0.09230769230769231,0.0,0.0,0.045871559633027525,0.058823529411764705,0.06060606060606061
CDC42EP2,0.0,0.14457831325301204,0.06109324758842444,0.0,0.0,0.5,0.0,0.0010193679918450561,0.023529411764705882,0.0
