,B,Epithelial,Macrophages,NK,T,mDC,pDC
TSPYL2,0.0,0.030303030303030304,0.011204834445423643,0.0,0.018867924528301886,0.008695652173913044,0.0
POMT1,0.0,0.06060606060606061,0.00616895379579504,0.0,0.0,0.008695652173913044,0.0
CCDC93,0.0,0.0,0.0400352511645474,0.0,0.11320754716981132,0.017391304347826087,0.0
FAM126B,0.0,0.09090909090909091,0.03764320785597381,0.0,0.09433962264150944,0.017391304347826087,0.0
UBR5-AS1,0.0,0.0,0.015107641948885812,0.0,0.018867924528301886,0.0,0.0
SMAGP,0.0,0.0,0.0007553820974442906,0.0,0.0,0.0,0.0
ZBTB45,0.0,0.030303030303030304,0.015737127030089386,0.0,0.03773584905660377,0.008695652173913044,0.0
MIGA2,0.0,0.09090909090909091,0.004406395568425028,0.0,0.0,0.0,0.0
PARP16,0.0,0.0,0.00616895379579504,0.0,0.0,0.0,0.0
ZNF93,0.0,0.0,0.016366612111292964,0.0,0.03773584905660377,0.008695652173913044,0.0
LRWD1,0.0,0.18181818181818182,0.013345083721515801,0.0,0.0,0.02608695652173913,0.0
CSKMT,0.0,0.030303030303030304,0.01976583154979227,0.0,0.05660377358490566,0.008695652173913044,0.0
NAGA,0.0,0.09090909090909091,0.10411683243107138,0.0,0.16981132075471697,0.043478260869565216,0.0
SF3B1,0.2,0.21212121212121213,0.17121994208737254,0.0,0.1320754716981132,0.11304347826086956,0.0
TRNAU1AP,0.0,0.21212121212121213,0.04935163036636032,0.0,0.018867924528301886,0.034782608695652174,0.0
NCF2,0.2,0.09090909090909091,0.428175752234672,0.0,0.4339622641509434,0.21739130434782608,0.6666666666666666
RNF130,0.2,0.3939393939393939,0.3842376935666625,0.0,0.3584905660377358,0.19130434782608696,0.3333333333333333
DYNC1LI1,0.0,0.12121212121212122,0.0808258844265391,0.0,0.11320754716981132,0.08695652173913043,0.0
LINC02482,0.0,0.06060606060606061,0.023794536069495154,0.0,0.03773584905660377,0.02608695652173913,0.0
E4F1,0.0,0.06060606060606061,0.01901044945234798,0.0,0.07547169811320754,0.0,0.0
ZNF20,0.0,0.0,0.004028704519702883,0.0,0.0,0.0,0.3333333333333333
CSRP1,0.2,0.15151515151515152,0.07113181417600403,0.0,0.16981132075471697,0.02608695652173913,0.0
ZNF496,0.0,0.0,0.008057409039405767,0.0,0.0,0.0,0.0
CEP131,0.0,0.030303030303030304,0.005035880649628604,0.0,0.0,0.0,0.0
MKRN1,0.2,0.2727272727272727,0.1342062193126023,0.0,0.11320754716981132,0.06086956521739131,0.3333333333333333
NPEPL1,0.0,0.06060606060606061,0.027067858491753746,0.0,0.018867924528301886,0.008695652173913044,0.0
GNB1,0.0,0.18181818181818182,0.15044693440765453,0.0,0.16981132075471697,0.09565217391304348,0.6666666666666666
RAD51C,0.0,0.0,0.031096563011456628,0.0,0.1509433962264151,0.043478260869565216,0.0
ELMSAN1,0.0,0.12121212121212122,0.0699987410298376,0.0,0.18867924528301888,0.017391304347826087,0.0
FAM156A,0.0,0.0,0.0010071761299257208,0.0,0.0,0.0,0.0
CD48,0.2,0.06060606060606061,0.07956691426413194,1.0,0.09433962264150944,0.034782608695652174,0.0
ZMYM2,0.2,0.15151515151515152,0.05602417222711822,0.0,0.05660377358490566,0.043478260869565216,0.0
TMED3,0.0,0.12121212121212122,0.1410046581896009,0.0,0.2830188679245283,0.043478260869565216,0.3333333333333333
FAM135A,0.0,0.030303030303030304,0.017625582273700112,0.0,0.0,0.02608695652173913,0.0
DCLRE1C,0.0,0.09090909090909091,0.029837592849049476,0.0,0.09433962264150944,0.008695652173913044,0.0
TMEM141,0.0,0.21212121212121213,0.09769608460279491,0.0,0.07547169811320754,0.02608695652173913,0.0
FEM1C,0.0,0.030303030303030304,0.03852448696965882,0.0,0.018867924528301886,0.02608695652173913,0.0
TIMM10,0.2,0.15151515151515152,0.16328843006420748,0.0,0.37735849056603776,0.08695652173913043,0.0
RPS5,0.8,0.8787878787878788,0.9502706785849175,1.0,0.9433962264150944,0.8695652173913043,1.0
MAP3K3,0.0,0.06060606060606061,0.012715598640312225,0.0,0.018867924528301886,0.008695652173913044,0.0
PRDM4,0.0,0.0,0.010953040412942214,0.0,0.0,0.017391304347826087,0.0
STK40,0.0,0.06060606060606061,0.043434470603046706,0.0,0.018867924528301886,0.017391304347826087,0.0
MTMR1,0.0,0.030303030303030304,0.01384867178647866,0.0,0.018867924528301886,0.008695652173913044,0.3333333333333333
S100A9,0.8,0.6666666666666666,0.9167820722648873,1.0,0.8679245283018868,0.7304347826086957,1.0
CD109,0.0,0.0,0.06697721264006043,0.0,0.1509433962264151,0.02608695652173913,0.0
EXOSC8,0.0,0.06060606060606061,0.056779554324562505,0.0,0.32075471698113206,0.05217391304347826,0.3333333333333333
EIF4E2,0.0,0.09090909090909091,0.1383608208485459,0.0,0.2830188679245283,0.06086956521739131,0.0
AC073111.5,0.0,0.06060606060606061,0.002895631373536447,0.0,0.0,0.0,0.0
ARL6IP5,0.4,0.30303030303030304,0.44152083595618785,0.0,0.41509433962264153,0.28695652173913044,0.0
KDM1B,0.2,0.12121212121212122,0.040664736245750975,0.0,0.018867924528301886,0.008695652173913044,0.3333333333333333
MAST3,0.0,0.06060606060606061,0.03134835704393806,0.0,0.09433962264150944,0.02608695652173913,0.0
SPCS3,0.4,0.15151515151515152,0.2353015233538965,1.0,0.3584905660377358,0.1391304347826087,0.0
BMI1,0.0,0.12121212121212122,0.049603424398841744,0.0,0.05660377358490566,0.02608695652173913,0.0
MRPL52,0.2,0.24242424242424243,0.27823240589198034,0.0,0.24528301886792453,0.20869565217391303,0.3333333333333333
TENT5C,0.0,0.12121212121212122,0.0006294850812035755,0.0,0.0,0.0,0.0
ATP5S,0.2,0.09090909090909091,0.057283142389525366,0.0,0.05660377358490566,0.043478260869565216,0.0
SEL1L3,0.0,0.06060606060606061,0.05740903940576608,0.0,0.07547169811320754,0.08695652173913043,0.0
ANO8,0.0,0.0,0.0022661462923328716,0.0,0.018867924528301886,0.0,0.0
ZNF101,0.0,0.0,0.012463804607830795,0.0,0.018867924528301886,0.017391304347826087,0.0
HLX,0.0,0.0,0.005161777665869319,0.0,0.0,0.0,0.0
YJU2,0.0,0.0,0.01926224348482941,0.0,0.0,0.034782608695652174,0.0
MFSD12,0.0,0.09090909090909091,0.058919803600654665,0.0,0.07547169811320754,0.05217391304347826,0.0
GSTCD,0.0,0.06060606060606061,0.00642074782827647,0.0,0.03773584905660377,0.0,0.0
CDK8,0.0,0.0,0.012086113559108649,0.0,0.0,0.0,0.0
PACS2,0.0,0.06060606060606061,0.0342439884174745,0.0,0.018867924528301886,0.017391304347826087,0.3333333333333333
TMEM127,0.0,0.030303030303030304,0.08359561878383483,0.0,0.1320754716981132,0.02608695652173913,0.0
SDHAF1,0.0,0.0,0.028326828654160897,0.0,0.03773584905660377,0.008695652173913044,0.0
PPP2R1B,0.0,0.0,0.02694196147551303,0.0,0.018867924528301886,0.008695652173913044,0.0
NUTF2,0.0,0.15151515151515152,0.062193126022913256,0.0,0.03773584905660377,0.05217391304347826,0.0
RRM2,0.0,0.0,0.0010071761299257208,0.0,0.18867924528301888,0.0,0.0
RBM17,0.2,0.09090909090909091,0.1301775147928994,0.0,0.18867924528301888,0.13043478260869565,0.0
IRF2,0.6,0.18181818181818182,0.12023165050988291,0.0,0.22641509433962265,0.13043478260869565,0.3333333333333333
SLC16A3,0.2,0.12121212121212122,0.22145285156741784,0.0,0.20754716981132076,0.08695652173913043,0.3333333333333333
PRKCH,0.0,0.09090909090909091,0.03688782575852952,0.0,0.11320754716981132,0.0,0.0
GXYLT1,0.0,0.09090909090909091,0.044189852700491,0.0,0.05660377358490566,0.02608695652173913,0.0
MRPS17,0.0,0.15151515151515152,0.05375802593478535,0.0,0.1320754716981132,0.043478260869565216,0.0
PEX14,0.0,0.06060606060606061,0.042301397456880274,0.0,0.05660377358490566,0.008695652173913044,0.3333333333333333
ANKRD28,0.0,0.12121212121212122,0.07125771119224475,0.0,0.09433962264150944,0.043478260869565216,0.0
P2RY14,0.0,0.0,0.0021402492760921564,0.0,0.0,0.0,0.0
SMNDC1,0.0,0.0,0.08586176507616769,0.0,0.07547169811320754,0.043478260869565216,0.0
NRIP1,0.2,0.030303030303030304,0.1518318015863024,1.0,0.1320754716981132,0.09565217391304348,0.0
LINC01534,0.0,0.030303030303030304,0.004280498552184313,0.0,0.0,0.008695652173913044,0.0
SRSF7,0.4,0.3333333333333333,0.20999622308951277,0.0,0.32075471698113206,0.10434782608695652,0.3333333333333333
TGM2,0.2,0.42424242424242425,0.5045952410927861,1.0,0.41509433962264153,0.28695652173913044,0.3333333333333333
UPF3B,0.0,0.030303030303030304,0.07163540224096689,0.0,0.1509433962264151,0.06956521739130435,0.0
VPS13B,0.0,0.06060606060606061,0.02102480171219942,0.0,0.018867924528301886,0.0,0.0
TMEM260,0.0,0.030303030303030304,0.022661462923328716,0.0,0.05660377358490566,0.017391304347826087,0.0
YPEL2,0.0,0.18181818181818182,0.04847035125267531,0.0,0.03773584905660377,0.06086956521739131,0.3333333333333333
RP2,0.0,0.09090909090909091,0.06798438876998615,0.0,0.1509433962264151,0.05217391304347826,0.0
CCDC130,0.0,0.030303030303030304,0.029459901800327332,0.0,0.018867924528301886,0.017391304347826087,0.0
CSTF2,0.0,0.0,0.007931512023165051,0.0,0.018867924528301886,0.0,0.0
ZSCAN32,0.0,0.030303030303030304,0.01284149565655294,0.0,0.018867924528301886,0.0,0.0
PDSS2,0.0,0.030303030303030304,0.02127659574468085,0.0,0.03773584905660377,0.0,0.0
ARPC5,0.6,0.21212121212121213,0.5871836837466952,0.0,0.7169811320754716,0.40869565217391307,0.3333333333333333
M6PR,0.2,0.12121212121212122,0.26551680725166815,0.0,0.3584905660377358,0.14782608695652175,0.0
FUK,0.0,0.030303030303030304,0.009819967266775777,0.0,0.0,0.008695652173913044,0.0
ZNF182,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0
TMEM8A,0.0,0.030303030303030304,0.022787359939569433,0.0,0.0,0.034782608695652174,0.0
CYTH2,0.0,0.15151515151515152,0.046078307944101726,0.0,0.11320754716981132,0.02608695652173913,0.0
U91328.1,0.0,0.0,0.0010071761299257208,0.0,0.0,0.0,0.0
NMRK1,0.0,0.09090909090909091,0.03915397205086239,0.0,0.03773584905660377,0.017391304347826087,0.3333333333333333
CHCHD10,0.4,0.36363636363636365,0.49691552310210246,0.0,0.39622641509433965,0.3130434782608696,0.3333333333333333
ZW10,0.0,0.030303030303030304,0.011330731461664358,0.0,0.05660377358490566,0.0,0.3333333333333333
UBE2G1,0.2,0.24242424242424243,0.05703134835704394,0.0,0.03773584905660377,0.017391304347826087,0.0
FBXL12,0.0,0.0,0.016492509127533677,0.0,0.03773584905660377,0.008695652173913044,0.0
MAGIX,0.0,0.12121212121212122,0.006798438876998615,0.0,0.0,0.0,0.0
DCAF7,0.2,0.12121212121212122,0.1267782953544001,1.0,0.24528301886792453,0.034782608695652174,0.3333333333333333
SPA17,0.2,0.5151515151515151,0.021654286793402998,0.0,0.07547169811320754,0.008695652173913044,0.0
PEMT,0.0,0.0,0.035754752612363085,0.0,0.05660377358490566,0.02608695652173913,0.0
CYB5R3,0.0,0.15151515151515152,0.20420496034243987,0.0,0.41509433962264153,0.16521739130434782,0.3333333333333333
BAZ1B,0.0,0.18181818181818182,0.07213899030592975,0.0,0.11320754716981132,0.05217391304347826,0.0
ATXN7,0.0,0.0,0.0066725418607579004,0.0,0.0,0.008695652173913044,0.0
CD7,0.0,0.0,0.0060430567795543245,1.0,0.0,0.008695652173913044,0.0
GNA15,0.2,0.0,0.042804985521843135,0.0,0.03773584905660377,0.008695652173913044,0.0
FYTTD1,0.0,0.09090909090909091,0.09492635024549918,0.0,0.07547169811320754,0.10434782608695652,0.0
RBBP6,0.0,0.2727272727272727,0.06798438876998615,1.0,0.09433962264150944,0.05217391304347826,0.0
NASP,0.2,0.21212121212121213,0.0558982752108775,0.0,0.24528301886792453,0.043478260869565216,0.0
ZNF516,0.0,0.030303030303030304,0.01284149565655294,0.0,0.018867924528301886,0.008695652173913044,0.0
MARCH9,0.0,0.030303030303030304,0.0032733224222585926,0.0,0.018867924528301886,0.0,0.0
RPS6,1.0,0.9393939393939394,0.9913131058793907,1.0,0.9811320754716981,0.9826086956521739,1.0
CDKN1C,0.0,0.09090909090909091,0.002895631373536447,0.0,0.018867924528301886,0.0,0.0
HYOU1,0.0,0.06060606060606061,0.02895631373536447,0.0,0.05660377358490566,0.008695652173913044,0.0
ZNF605,0.0,0.030303030303030304,0.023794536069495154,0.0,0.018867924528301886,0.008695652173913044,0.0
DSTYK,0.0,0.06060606060606061,0.01825506735490369,0.0,0.03773584905660377,0.008695652173913044,0.3333333333333333
TMEM39A,0.0,0.030303030303030304,0.025053506231902303,0.0,0.0,0.008695652173913044,0.0
NEK11,0.0,0.09090909090909091,0.003776910487221453,0.0,0.0,0.0,0.0
SLC29A3,0.0,0.030303030303030304,0.062193126022913256,0.0,0.0,0.02608695652173913,0.0
PUS1,0.0,0.06060606060606061,0.01926224348482941,0.0,0.018867924528301886,0.017391304347826087,0.0
ZNF563,0.0,0.030303030303030304,0.008435100088127912,0.0,0.0,0.0,0.0
NFYC-AS1,0.0,0.0,0.0007553820974442906,0.0,0.018867924528301886,0.0,0.0
PCM1,0.0,0.5151515151515151,0.14150824625456376,0.0,0.1320754716981132,0.043478260869565216,0.0
NUTM2B-AS1,0.0,0.030303030303030304,0.07906332619916907,0.0,0.07547169811320754,0.034782608695652174,0.0
MMP25-AS1,0.0,0.0,0.0018884552436107265,0.0,0.0,0.008695652173913044,0.0
FAM122A,0.0,0.09090909090909091,0.03210373914138235,0.0,0.018867924528301886,0.017391304347826087,0.0
INTS13,0.0,0.0,0.021402492760921567,0.0,0.0,0.008695652173913044,0.3333333333333333
DMXL1,0.0,0.09090909090909091,0.0425531914893617,0.0,0.07547169811320754,0.034782608695652174,0.0
MCUB,0.0,0.09090909090909091,0.11242603550295859,0.0,0.2641509433962264,0.034782608695652174,0.0
SLC25A13,0.0,0.0,0.02694196147551303,0.0,0.05660377358490566,0.017391304347826087,0.0
SMCO4,0.2,0.15151515151515152,0.353518821603928,0.0,0.3584905660377358,0.25217391304347825,0.0
AC016027.1,0.0,0.0,0.0017625582273700113,0.0,0.0,0.0,0.0
LDLRAD3,0.0,0.0,0.0066725418607579004,0.0,0.0,0.017391304347826087,0.0
AL590617.2,0.0,0.030303030303030304,0.022661462923328716,0.0,0.03773584905660377,0.008695652173913044,0.0
NEDD9,0.0,0.06060606060606061,0.014226362835200805,0.0,0.05660377358490566,0.017391304347826087,0.0
IFNGR2,0.2,0.12121212121212122,0.15195769860254313,0.0,0.16981132075471697,0.10434782608695652,0.6666666666666666
POGZ,0.4,0.21212121212121213,0.05854211255193252,0.0,0.11320754716981132,0.017391304347826087,0.3333333333333333
AARSD1,0.0,0.06060606060606061,0.01384867178647866,0.0,0.03773584905660377,0.02608695652173913,0.0
COLGALT1,0.0,0.21212121212121213,0.17033866297368752,0.0,0.22641509433962265,0.08695652173913043,0.0
ARHGEF11,0.0,0.09090909090909091,0.024298124134458015,0.0,0.018867924528301886,0.0,0.0
LTBP4,0.2,0.0,0.010323555331738638,0.0,0.03773584905660377,0.008695652173913044,0.0
CSF1R,0.0,0.09090909090909091,0.0993327458139242,0.0,0.09433962264150944,0.034782608695652174,0.0
YTHDC2,0.0,0.06060606060606061,0.035628855596122375,0.0,0.018867924528301886,0.008695652173913044,0.3333333333333333
USP11,0.0,0.12121212121212122,0.04972932141508246,0.0,0.05660377358490566,0.034782608695652174,0.3333333333333333
MORC2,0.0,0.0,0.006546644844517185,0.0,0.0,0.0,0.0
SLC7A8,0.0,0.06060606060606061,0.07125771119224475,0.0,0.20754716981132076,0.008695652173913044,0.3333333333333333
XRN2,0.0,0.30303030303030304,0.2184313231776407,0.0,0.37735849056603776,0.1565217391304348,0.0
ZNF557,0.0,0.0,0.016744303160015107,0.0,0.0,0.017391304347826087,0.0
SLC25A10,0.0,0.06060606060606061,0.001258970162407151,0.0,0.018867924528301886,0.0,0.0
ZC2HC1C,0.0,0.06060606060606061,0.0007553820974442906,0.0,0.0,0.0,0.0
HAGHL,0.0,0.21212121212121213,0.05526879012967393,0.0,0.03773584905660377,0.008695652173913044,0.0
NDC1,0.0,0.0,0.02052121364723656,0.0,0.09433962264150944,0.0,0.0
HSD17B10,0.2,0.15151515151515152,0.18305426161399974,0.0,0.24528301886792453,0.09565217391304348,0.3333333333333333
CTBS,0.0,0.030303030303030304,0.17638171975324185,0.0,0.20754716981132076,0.1565217391304348,0.3333333333333333
ANKRD52,0.0,0.030303030303030304,0.012212010575349364,0.0,0.0,0.0,0.0
PSMD13,0.0,0.12121212121212122,0.10638297872340426,0.0,0.16981132075471697,0.043478260869565216,0.0
ERAP2,0.0,0.06060606060606061,0.08913508749842629,0.0,0.1509433962264151,0.017391304347826087,0.3333333333333333
RUBCNL,0.0,0.06060606060606061,0.030089386881530907,0.0,0.018867924528301886,0.034782608695652174,0.0
SEPT8,0.0,0.030303030303030304,0.014729950900163666,0.0,0.03773584905660377,0.0,0.0
HRH2,0.0,0.0,0.0006294850812035755,0.0,0.0,0.0,0.0
CASTOR3,0.0,0.030303030303030304,0.0016366612111292963,0.0,0.0,0.008695652173913044,0.0
MED28,0.0,0.09090909090909091,0.13030341180914012,0.0,0.11320754716981132,0.08695652173913043,0.3333333333333333
ZNF487,0.0,0.15151515151515152,0.0047840866171471735,0.0,0.018867924528301886,0.0,0.0
IRS2,0.0,0.12121212121212122,0.13810902681606446,0.0,0.1509433962264151,0.0782608695652174,0.3333333333333333
LINC00847,0.0,0.06060606060606061,0.03147425406017877,0.0,0.03773584905660377,0.017391304347826087,0.0
MRPL12,0.0,0.15151515151515152,0.087498426287297,0.0,0.1320754716981132,0.02608695652173913,0.0
AC083880.1,0.0,0.0,0.0017625582273700113,0.0,0.0,0.0,0.0
FCHO2,0.0,0.09090909090909091,0.1159511519576986,0.0,0.09433962264150944,0.06956521739130435,0.0
EIF2S1,0.0,0.06060606060606061,0.06811028578622687,0.0,0.09433962264150944,0.017391304347826087,0.0
NEDD4,0.0,0.030303030303030304,0.003776910487221453,0.0,0.0,0.0,0.0
TIMELESS,0.0,0.0,0.003776910487221453,0.0,0.03773584905660377,0.0,0.0
ATAD1,0.0,0.12121212121212122,0.068487976834949,0.0,0.1320754716981132,0.05217391304347826,0.0
FRMD3,0.0,0.0,0.002769734357295732,0.0,0.018867924528301886,0.0,0.0
FAM229A,0.0,0.0,0.0041546015359435985,0.0,0.0,0.017391304347826087,0.0
ZHX2,0.0,0.0,0.006546644844517185,0.0,0.0,0.008695652173913044,0.0
HTT,0.0,0.030303030303030304,0.048973939317638174,0.0,0.07547169811320754,0.017391304347826087,0.0
HSPB11,0.0,0.5151515151515151,0.16555457635654036,1.0,0.3584905660377358,0.06956521739130435,0.6666666666666666
ORAI2,0.0,0.18181818181818182,0.07579000377691049,0.0,0.05660377358490566,0.034782608695652174,0.0
CCND3,0.2,0.09090909090909091,0.13609467455621302,0.0,0.1320754716981132,0.06956521739130435,0.0
AC007384.1,0.0,0.0,0.001258970162407151,0.0,0.0,0.0,0.0
C17ORF75,0.0,0.030303030303030304,0.017877376306181542,0.0,0.0,0.0,0.0
UBAC2,0.2,0.030303030303030304,0.035754752612363085,0.0,0.018867924528301886,0.0,0.0
IFI16,0.0,0.18181818181818182,0.29233287171094047,0.0,0.4339622641509434,0.22608695652173913,0.0
VASH1-AS1,0.0,0.030303030303030304,0.022913256955810146,0.0,0.018867924528301886,0.008695652173913044,0.0
AGRN,0.0,0.12121212121212122,0.014981744932645097,0.0,0.0,0.008695652173913044,0.0
DMGDH,0.0,0.0,0.001258970162407151,0.0,0.0,0.008695652173913044,0.0
TAF6L,0.0,0.0,0.016492509127533677,0.0,0.0,0.017391304347826087,0.3333333333333333
C19ORF12,0.0,0.030303030303030304,0.014478156867682236,0.0,0.05660377358490566,0.02608695652173913,0.0
CYB561D1,0.0,0.030303030303030304,0.011708422510386503,0.0,0.018867924528301886,0.0,0.0
C19ORF54,0.0,0.0,0.011330731461664358,0.0,0.018867924528301886,0.034782608695652174,0.0
ING2,0.0,0.030303030303030304,0.06320030215283898,0.0,0.07547169811320754,0.05217391304347826,0.0
CMTM3,0.0,0.0,0.06433337529900542,0.0,0.07547169811320754,0.06086956521739131,0.0
NFKBIE,0.0,0.06060606060606061,0.03248143019010449,0.0,0.0,0.02608695652173913,0.0
AHCYL1,0.0,0.24242424242424243,0.11607704897393932,0.0,0.1320754716981132,0.0782608695652174,0.0
DUOX1,0.0,0.12121212121212122,0.009064585169331486,0.0,0.0,0.008695652173913044,0.0
ZNF83,0.0,0.06060606060606061,0.030592974946493767,0.0,0.05660377358490566,0.008695652173913044,0.0
CDKN2AIP,0.0,0.09090909090909091,0.032355533173863776,0.0,0.09433962264150944,0.008695652173913044,0.0
RPL14,0.8,0.9090909090909091,0.9574468085106383,1.0,0.9245283018867925,0.9217391304347826,0.6666666666666666
FAM110A,0.2,0.030303030303030304,0.03865038398589953,0.0,0.07547169811320754,0.043478260869565216,0.0
PSMC1,0.0,0.21212121212121213,0.23404255319148937,0.0,0.39622641509433965,0.05217391304347826,0.3333333333333333
AP000547.3,0.0,0.0,0.04544882286289815,0.0,0.018867924528301886,0.034782608695652174,0.0
POLR2J3,0.0,0.030303030303030304,0.0054135716983507495,0.0,0.0,0.008695652173913044,0.0
STX16,0.0,0.06060606060606061,0.04582651391162029,0.0,0.07547169811320754,0.02608695652173913,0.0
SLC41A3,0.0,0.06060606060606061,0.014855847916404381,0.0,0.018867924528301886,0.008695652173913044,0.0
NDUFAF2,0.0,0.09090909090909091,0.14969155231021025,0.0,0.1320754716981132,0.12173913043478261,0.0
TCEAL4,0.6,0.3939393939393939,0.3385370766712829,0.0,0.41509433962264153,0.23478260869565218,0.0
AP1AR,0.0,0.0,0.03386629736875236,0.0,0.0,0.02608695652173913,0.0
RCCD1,0.0,0.030303030303030304,0.016492509127533677,0.0,0.1320754716981132,0.0,0.0
AARS2,0.0,0.0,0.0036510134709807377,0.0,0.018867924528301886,0.008695652173913044,0.0
FUS,0.6,0.36363636363636365,0.24335893239330228,0.0,0.37735849056603776,0.16521739130434782,0.3333333333333333
PIH1D2,0.0,0.18181818181818182,0.0011330731461664358,0.0,0.0,0.0,0.0
FKBP4,0.4,0.15151515151515152,0.05526879012967393,0.0,0.018867924528301886,0.043478260869565216,0.0
RASL11A,0.0,0.0,0.0010071761299257208,0.0,0.0,0.0,0.0
ING1,0.0,0.0,0.014855847916404381,0.0,0.0,0.0,0.0
HACE1,0.0,0.0,0.008560997104368626,0.0,0.05660377358490566,0.0,0.0
ZFAND4,0.0,0.030303030303030304,0.006546644844517185,0.0,0.0,0.0,0.0
LINC00909,0.0,0.030303030303030304,0.023920433085735868,0.0,0.0,0.034782608695652174,0.0
ZNF202,0.0,0.0,0.0032733224222585926,0.0,0.0,0.008695652173913044,0.0
ZSCAN30,0.0,0.030303030303030304,0.00717612992572076,0.0,0.018867924528301886,0.008695652173913044,0.0
CELSR1,0.0,0.21212121212121213,0.0021402492760921564,0.0,0.0,0.0,0.0
ROBO1,0.0,0.030303030303030304,0.0007553820974442906,0.0,0.0,0.0,0.0
ASB6,0.0,0.0,0.010827143396701499,0.0,0.018867924528301886,0.0,0.0
PPP1R3F,0.0,0.0,0.0010071761299257208,0.0,0.018867924528301886,0.0,0.0
NTPCR,0.2,0.06060606060606061,0.08649125015737127,0.0,0.05660377358490566,0.06956521739130435,0.0
CD2AP,0.0,0.030303030303030304,0.022913256955810146,0.0,0.018867924528301886,0.008695652173913044,0.0
TUBA1C,0.2,0.15151515151515152,0.15082462545637668,0.0,0.37735849056603776,0.12173913043478261,0.0
STAM2,0.0,0.12121212121212122,0.03827269293717739,0.0,0.03773584905660377,0.017391304347826087,0.0
CUTC,0.0,0.06060606060606061,0.032229636157623066,0.0,0.07547169811320754,0.0,0.0
RMND5B,0.0,0.06060606060606061,0.023416845020773007,0.0,0.05660377358490566,0.0,0.0
SEC63,0.2,0.18181818181818182,0.09530404129422133,0.0,0.1509433962264151,0.06086956521739131,0.0
CDCA5,0.0,0.0,0.0003776910487221453,0.0,0.1320754716981132,0.0,0.0
FBXL8,0.0,0.0,0.004028704519702883,0.0,0.0,0.0,0.0
PRPF19,0.0,0.0,0.04305677955432456,0.0,0.07547169811320754,0.05217391304347826,0.0
OGFR,0.0,0.030303030303030304,0.11645474002266146,0.0,0.07547169811320754,0.06086956521739131,0.0
NUDC,0.0,0.5151515151515151,0.1893491124260355,0.0,0.2830188679245283,0.13043478260869565,0.3333333333333333
ANAPC2,0.2,0.030303030303030304,0.01875865541986655,0.0,0.03773584905660377,0.017391304347826087,0.0
DNPEP,0.2,0.030303030303030304,0.059926979730580386,0.0,0.03773584905660377,0.034782608695652174,0.0
EIF2B1,0.0,0.030303030303030304,0.04179780939191741,0.0,0.09433962264150944,0.02608695652173913,0.0
SPAST,0.0,0.030303030303030304,0.03273322422258593,0.0,0.03773584905660377,0.06086956521739131,0.0
FRA10AC1,0.0,0.06060606060606061,0.06597003651013471,0.0,0.05660377358490566,0.017391304347826087,0.0
SLC11A2,0.0,0.12121212121212122,0.055016996097192496,0.0,0.03773584905660377,0.008695652173913044,0.0
TMEM186,0.0,0.030303030303030304,0.016996097192496538,0.0,0.0,0.0,0.0
SYNRG,0.0,0.09090909090909091,0.06773259473750472,0.0,0.09433962264150944,0.008695652173913044,0.0
CHRNB1,0.0,0.0,0.011960216542867934,0.0,0.018867924528301886,0.008695652173913044,0.0
ATG4A,0.0,0.06060606060606061,0.023668639053254437,0.0,0.11320754716981132,0.008695652173913044,0.0
AGBL5,0.0,0.06060606060606061,0.006798438876998615,0.0,0.018867924528301886,0.0,0.0
AXL,0.2,0.09090909090909091,0.3494901170842251,0.0,0.37735849056603776,0.19130434782608696,0.3333333333333333
AC016831.1,0.0,0.0,0.0021402492760921564,0.0,0.0,0.0,0.0
STMN3,0.0,0.0,0.005161777665869319,0.0,0.018867924528301886,0.0,0.0
HACD1,0.0,0.030303030303030304,0.03600654664484452,0.0,0.03773584905660377,0.017391304347826087,0.0
RECQL,0.0,0.09090909090909091,0.0809517814427798,0.0,0.05660377358490566,0.008695652173913044,0.3333333333333333
RABEP1,0.0,0.15151515151515152,0.059423391665617525,0.0,0.07547169811320754,0.008695652173913044,0.0
WAC-AS1,0.0,0.0,0.042930882538083845,0.0,0.11320754716981132,0.05217391304347826,0.0
IDS,0.0,0.36363636363636365,0.21830542616139997,0.0,0.18867924528301888,0.11304347826086956,0.6666666666666666
HSPBP1,0.0,0.15151515151515152,0.02895631373536447,0.0,0.05660377358490566,0.008695652173913044,0.0
SLA2,0.0,0.0,0.0005035880649628604,0.0,0.0,0.008695652173913044,0.0
STK11,0.0,0.030303030303030304,0.02618657937806874,0.0,0.03773584905660377,0.0,0.0
AGAP5,0.0,0.0,0.003902807503462168,0.0,0.0,0.0,0.0
MRFAP1L1,0.2,0.12121212121212122,0.04431574971673171,0.0,0.07547169811320754,0.05217391304347826,0.0
EIF5A2,0.0,0.030303030303030304,0.0054135716983507495,0.0,0.018867924528301886,0.0,0.0
AVEN,0.0,0.030303030303030304,0.002769734357295732,0.0,0.0,0.0,0.0
MOB1A,0.4,0.24242424242424243,0.2752108775022032,0.0,0.39622641509433965,0.1565217391304348,0.3333333333333333
TRAF3,0.0,0.15151515151515152,0.02203197784212514,0.0,0.018867924528301886,0.017391304347826087,0.0
PCMTD1,0.4,0.21212121212121213,0.13634646858869445,0.0,0.11320754716981132,0.06956521739130435,0.6666666666666666
